Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,Region
Mauritania,21.0079,-10.9408,15/03/2020,1,0,0,1,Africa
Mauritius,-20.348404,57.552152,15/03/2020,0,0,0,0,Africa
Namibia,-22.9576,18.4904,15/03/2020,2,0,0,2,Africa
Niger,17.607789,8.081666,15/03/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,15/03/2020,2,0,0,2,Africa
Rwanda,-1.9403,29.8739,15/03/2020,1,0,0,1,Africa
Senegal,14.4974,-14.4524,15/03/2020,24,0,1,23,Africa
Seychelles,-4.6796,55.492,15/03/2020,2,0,0,2,Africa
South Africa,-30.5595,22.9375,15/03/2020,51,0,0,51,Africa
Tanzania,-6.369028,34.888822,15/03/2020,0,0,0,0,Africa
Togo,8.6195,0.8248,15/03/2020,1,0,0,1,Africa
Uganda,1.373333,32.290275,15/03/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,15/03/2020,0,0,0,0,Africa
Zimbabwe,-19.015438,29.154857,15/03/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,15/03/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,15/03/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,15/03/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,15/03/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,15/03/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,15/03/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,15/03/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,15/03/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,15/03/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,15/03/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,15/03/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,15/03/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,16/03/2020,54,4,12,38,Africa
Angola,-11.2027,17.8739,16/03/2020,0,0,0,0,Africa
Benin,9.3077,2.3158,16/03/2020,1,0,0,1,Africa
Burkina Faso,12.2383,-1.5616,16/03/2020,15,0,0,15,Africa
Cabo Verde,16.5388,-23.0418,16/03/2020,0,0,0,0,Africa
Cameroon,3.848,11.5021,16/03/2020,4,0,0,4,Africa
Central African Republic,6.6111,20.9394,16/03/2020,1,0,0,1,Africa
Chad,15.4542,18.7322,16/03/2020,0,0,0,0,Africa
Congo (Brazzaville),-0.228,15.8277,16/03/2020,1,0,0,1,Africa
Congo (Kinshasa),-4.0383,21.7587,16/03/2020,2,0,0,2,Africa
Cote d'Ivoire,7.54,-5.5471,16/03/2020,1,0,0,1,Africa
Equatorial Guinea,1.6508,10.2679,16/03/2020,1,0,0,1,Africa
Eritrea,15.1794,39.7823,16/03/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,16/03/2020,1,0,0,1,Africa
Ethiopia,9.145,40.4897,16/03/2020,5,0,0,5,Africa
Gabon,-0.8037,11.6094,16/03/2020,1,0,0,1,Africa
Gambia,13.4432,-15.3101,16/03/2020,0,0,0,0,Africa
Ghana,7.9465,-1.0232,16/03/2020,6,0,0,6,Africa
Guinea,9.9456,-9.6966,16/03/2020,1,0,0,1,Africa
Kenya,-0.0236,37.9062,16/03/2020,3,0,0,3,Africa
Liberia,6.428055,-9.429499,16/03/2020,1,0,0,1,Africa
Madagascar,-18.766947,46.869107,16/03/2020,0,0,0,0,Africa
Mauritania,21.0079,-10.9408,16/03/2020,1,0,0,1,Africa
Mauritius,-20.348404,57.552152,16/03/2020,0,0,0,0,Africa
Namibia,-22.9576,18.4904,16/03/2020,2,0,0,2,Africa
Niger,17.607789,8.081666,16/03/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,16/03/2020,2,0,0,2,Africa
Rwanda,-1.9403,29.8739,16/03/2020,5,0,0,5,Africa
Senegal,14.4974,-14.4524,16/03/2020,24,0,2,22,Africa
Seychelles,-4.6796,55.492,16/03/2020,3,0,0,3,Africa
South Africa,-30.5595,22.9375,16/03/2020,62,0,0,62,Africa
Tanzania,-6.369028,34.888822,16/03/2020,1,0,0,1,Africa
Togo,8.6195,0.8248,16/03/2020,1,0,0,1,Africa
Uganda,1.373333,32.290275,16/03/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,16/03/2020,0,0,0,0,Africa
Zimbabwe,-19.015438,29.154857,16/03/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,16/03/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,16/03/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,16/03/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,16/03/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,16/03/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,16/03/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,16/03/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,16/03/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,16/03/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,16/03/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,16/03/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,16/03/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,17/03/2020,60,4,12,44,Africa
Angola,-11.2027,17.8739,17/03/2020,0,0,0,0,Africa
Benin,9.3077,2.3158,17/03/2020,1,0,0,1,Africa
Burkina Faso,12.2383,-1.5616,17/03/2020,15,0,0,15,Africa
Cabo Verde,16.5388,-23.0418,17/03/2020,0,0,0,0,Africa
Cameroon,3.848,11.5021,17/03/2020,10,0,0,10,Africa
Central African Republic,6.6111,20.9394,17/03/2020,1,0,0,1,Africa
Chad,15.4542,18.7322,17/03/2020,0,0,0,0,Africa
Congo (Brazzaville),-0.228,15.8277,17/03/2020,1,0,0,1,Africa
Congo (Kinshasa),-4.0383,21.7587,17/03/2020,3,0,0,3,Africa
Cote d'Ivoire,7.54,-5.5471,17/03/2020,5,0,1,4,Africa
Equatorial Guinea,1.6508,10.2679,17/03/2020,1,0,0,1,Africa
Eritrea,15.1794,39.7823,17/03/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,17/03/2020,1,0,0,1,Africa
Ethiopia,9.145,40.4897,17/03/2020,5,0,0,5,Africa
Gabon,-0.8037,11.6094,17/03/2020,1,0,0,1,Africa
Gambia,13.4432,-15.3101,17/03/2020,1,0,0,1,Africa
Ghana,7.9465,-1.0232,17/03/2020,7,0,0,7,Africa
Guinea,9.9456,-9.6966,17/03/2020,1,0,0,1,Africa
Kenya,-0.0236,37.9062,17/03/2020,3,0,0,3,Africa
Liberia,6.428055,-9.429499,17/03/2020,1,0,0,1,Africa
Madagascar,-18.766947,46.869107,17/03/2020,0,0,0,0,Africa
Mauritania,21.0079,-10.9408,17/03/2020,1,0,0,1,Africa
Mauritius,-20.348404,57.552152,17/03/2020,0,0,0,0,Africa
Namibia,-22.9576,18.4904,17/03/2020,2,0,0,2,Africa
Niger,17.607789,8.081666,17/03/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,17/03/2020,3,0,0,3,Africa
Rwanda,-1.9403,29.8739,17/03/2020,7,0,0,7,Africa
Senegal,14.4974,-14.4524,17/03/2020,26,0,2,24,Africa
Seychelles,-4.6796,55.492,17/03/2020,4,0,0,4,Africa
South Africa,-30.5595,22.9375,17/03/2020,62,0,0,62,Africa
Tanzania,-6.369028,34.888822,17/03/2020,1,0,0,1,Africa
Togo,8.6195,0.8248,17/03/2020,1,0,0,1,Africa
Uganda,1.373333,32.290275,17/03/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,17/03/2020,0,0,0,0,Africa
Zimbabwe,-19.015438,29.154857,17/03/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,17/03/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,17/03/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,17/03/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,17/03/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,17/03/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,17/03/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,17/03/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,17/03/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,17/03/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,17/03/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,17/03/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,17/03/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,18/03/2020,74,7,12,55,Africa
Angola,-11.2027,17.8739,18/03/2020,0,0,0,0,Africa
Benin,9.3077,2.3158,18/03/2020,2,0,0,2,Africa
Burkina Faso,12.2383,-1.5616,18/03/2020,20,1,0,19,Africa
Cabo Verde,16.5388,-23.0418,18/03/2020,0,0,0,0,Africa
Cameroon,3.848,11.5021,18/03/2020,10,0,0,10,Africa
Central African Republic,6.6111,20.9394,18/03/2020,1,0,0,1,Africa
Chad,15.4542,18.7322,18/03/2020,0,0,0,0,Africa
Congo (Brazzaville),-0.228,15.8277,18/03/2020,1,0,0,1,Africa
Congo (Kinshasa),-4.0383,21.7587,18/03/2020,4,0,0,4,Africa
Cote d'Ivoire,7.54,-5.5471,18/03/2020,6,0,1,5,Africa
Equatorial Guinea,1.6508,10.2679,18/03/2020,4,0,0,4,Africa
Eritrea,15.1794,39.7823,18/03/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,18/03/2020,1,0,0,1,Africa
Ethiopia,9.145,40.4897,18/03/2020,6,0,0,6,Africa
Gabon,-0.8037,11.6094,18/03/2020,1,0,0,1,Africa
Gambia,13.4432,-15.3101,18/03/2020,1,0,0,1,Africa
Ghana,7.9465,-1.0232,18/03/2020,7,0,0,7,Africa
Guinea,9.9456,-9.6966,18/03/2020,1,0,0,1,Africa
Kenya,-0.0236,37.9062,18/03/2020,3,0,0,3,Africa
Liberia,6.428055,-9.429499,18/03/2020,2,0,0,2,Africa
Madagascar,-18.766947,46.869107,18/03/2020,0,0,0,0,Africa
Mauritania,21.0079,-10.9408,18/03/2020,1,0,0,1,Africa
Mauritius,-20.348404,57.552152,18/03/2020,3,0,0,3,Africa
Namibia,-22.9576,18.4904,18/03/2020,2,0,0,2,Africa
Niger,17.607789,8.081666,18/03/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,18/03/2020,8,0,1,7,Africa
Rwanda,-1.9403,29.8739,18/03/2020,8,0,0,8,Africa
Senegal,14.4974,-14.4524,18/03/2020,31,0,2,29,Africa
Seychelles,-4.6796,55.492,18/03/2020,4,0,0,4,Africa
South Africa,-30.5595,22.9375,18/03/2020,116,0,0,116,Africa
Tanzania,-6.369028,34.888822,18/03/2020,3,0,0,3,Africa
Togo,8.6195,0.8248,18/03/2020,1,0,0,1,Africa
Uganda,1.373333,32.290275,18/03/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,18/03/2020,2,0,0,2,Africa
Zimbabwe,-19.015438,29.154857,18/03/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,18/03/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,18/03/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,18/03/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,18/03/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,18/03/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,18/03/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,18/03/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,18/03/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,18/03/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,18/03/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,18/03/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,18/03/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,19/03/2020,87,9,32,46,Africa
Angola,-11.2027,17.8739,19/03/2020,0,0,0,0,Africa
Benin,9.3077,2.3158,19/03/2020,2,0,0,2,Africa
Burkina Faso,12.2383,-1.5616,19/03/2020,33,1,0,32,Africa
Cabo Verde,16.5388,-23.0418,19/03/2020,0,0,0,0,Africa
Cameroon,3.848,11.5021,19/03/2020,13,0,0,13,Africa
Central African Republic,6.6111,20.9394,19/03/2020,1,0,0,1,Africa
Chad,15.4542,18.7322,19/03/2020,1,0,0,1,Africa
Congo (Brazzaville),-0.228,15.8277,19/03/2020,3,0,0,3,Africa
Congo (Kinshasa),-4.0383,21.7587,19/03/2020,14,0,0,14,Africa
Cote d'Ivoire,7.54,-5.5471,19/03/2020,9,0,1,8,Africa
Equatorial Guinea,1.6508,10.2679,19/03/2020,6,0,0,6,Africa
Eritrea,15.1794,39.7823,19/03/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,19/03/2020,1,0,0,1,Africa
Ethiopia,9.145,40.4897,19/03/2020,6,0,0,6,Africa
Gabon,-0.8037,11.6094,19/03/2020,1,0,0,1,Africa
Gambia,13.4432,-15.3101,19/03/2020,1,0,0,1,Africa
Ghana,7.9465,-1.0232,19/03/2020,11,0,0,11,Africa
Guinea,9.9456,-9.6966,19/03/2020,1,0,0,1,Africa
Kenya,-0.0236,37.9062,19/03/2020,7,0,0,7,Africa
Liberia,6.428055,-9.429499,19/03/2020,2,0,0,2,Africa
Madagascar,-18.766947,46.869107,19/03/2020,0,0,0,0,Africa
Mauritania,21.0079,-10.9408,19/03/2020,2,0,0,2,Africa
Mauritius,-20.348404,57.552152,19/03/2020,3,0,0,3,Africa
Namibia,-22.9576,18.4904,19/03/2020,3,0,0,3,Africa
Niger,17.607789,8.081666,19/03/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,19/03/2020,8,0,1,7,Africa
Rwanda,-1.9403,29.8739,19/03/2020,8,0,0,8,Africa
Senegal,14.4974,-14.4524,19/03/2020,31,0,2,29,Africa
Seychelles,-4.6796,55.492,19/03/2020,6,0,0,6,Africa
South Africa,-30.5595,22.9375,19/03/2020,150,0,0,150,Africa
Tanzania,-6.369028,34.888822,19/03/2020,6,0,0,6,Africa
Togo,8.6195,0.8248,19/03/2020,1,0,0,1,Africa
Uganda,1.373333,32.290275,19/03/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,19/03/2020,2,0,0,2,Africa
Zimbabwe,-19.015438,29.154857,19/03/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,19/03/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,19/03/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,19/03/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,19/03/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,19/03/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,19/03/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,19/03/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,19/03/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,19/03/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,19/03/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,19/03/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,19/03/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,20/03/2020,90,11,32,47,Africa
Angola,-11.2027,17.8739,20/03/2020,1,0,0,1,Africa
Benin,9.3077,2.3158,20/03/2020,2,0,0,2,Africa
Burkina Faso,12.2383,-1.5616,20/03/2020,40,1,0,39,Africa
Cabo Verde,16.5388,-23.0418,20/03/2020,1,0,0,1,Africa
Cameroon,3.848,11.5021,20/03/2020,20,0,0,20,Africa
Central African Republic,6.6111,20.9394,20/03/2020,3,0,0,3,Africa
Chad,15.4542,18.7322,20/03/2020,1,0,0,1,Africa
Congo (Brazzaville),-0.228,15.8277,20/03/2020,3,0,0,3,Africa
Congo (Kinshasa),-4.0383,21.7587,20/03/2020,18,0,0,18,Africa
Cote d'Ivoire,7.54,-5.5471,20/03/2020,9,0,1,8,Africa
Equatorial Guinea,1.6508,10.2679,20/03/2020,6,0,0,6,Africa
Eritrea,15.1794,39.7823,20/03/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,20/03/2020,1,0,0,1,Africa
Ethiopia,9.145,40.4897,20/03/2020,9,0,0,9,Africa
Gabon,-0.8037,11.6094,20/03/2020,3,1,0,2,Africa
Gambia,13.4432,-15.3101,20/03/2020,1,0,0,1,Africa
Ghana,7.9465,-1.0232,20/03/2020,16,0,0,16,Africa
Guinea,9.9456,-9.6966,20/03/2020,1,0,0,1,Africa
Kenya,-0.0236,37.9062,20/03/2020,7,0,0,7,Africa
Liberia,6.428055,-9.429499,20/03/2020,2,0,0,2,Africa
Madagascar,-18.766947,46.869107,20/03/2020,3,0,0,3,Africa
Mauritania,21.0079,-10.9408,20/03/2020,2,0,0,2,Africa
Mauritius,-20.348404,57.552152,20/03/2020,12,0,0,12,Africa
Namibia,-22.9576,18.4904,20/03/2020,3,0,0,3,Africa
Niger,17.607789,8.081666,20/03/2020,1,0,0,1,Africa
Nigeria,9.082,8.6753,20/03/2020,12,0,1,11,Africa
Rwanda,-1.9403,29.8739,20/03/2020,17,0,0,17,Africa
Senegal,14.4974,-14.4524,20/03/2020,38,0,2,36,Africa
Seychelles,-4.6796,55.492,20/03/2020,7,0,0,7,Africa
South Africa,-30.5595,22.9375,20/03/2020,202,0,0,202,Africa
Tanzania,-6.369028,34.888822,20/03/2020,6,0,0,6,Africa
Togo,8.6195,0.8248,20/03/2020,9,0,1,8,Africa
Uganda,1.373333,32.290275,20/03/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,20/03/2020,2,0,0,2,Africa
Zimbabwe,-19.015438,29.154857,20/03/2020,1,0,0,1,Africa
Mozambique,-18.665695,35.529562,20/03/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,20/03/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,20/03/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,20/03/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,20/03/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,20/03/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,20/03/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,20/03/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,20/03/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,20/03/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,20/03/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,20/03/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,21/03/2020,139,15,32,92,Africa
Angola,-11.2027,17.8739,21/03/2020,2,0,0,2,Africa
Benin,9.3077,2.3158,21/03/2020,2,0,0,2,Africa
Burkina Faso,12.2383,-1.5616,21/03/2020,64,2,5,57,Africa
Cabo Verde,16.5388,-23.0418,21/03/2020,3,0,0,3,Africa
Cameroon,3.848,11.5021,21/03/2020,27,0,0,27,Africa
Central African Republic,6.6111,20.9394,21/03/2020,3,0,0,3,Africa
Chad,15.4542,18.7322,21/03/2020,1,0,0,1,Africa
Congo (Brazzaville),-0.228,15.8277,21/03/2020,3,0,0,3,Africa
Congo (Kinshasa),-4.0383,21.7587,21/03/2020,23,1,0,22,Africa
Cote d'Ivoire,7.54,-5.5471,21/03/2020,14,0,1,13,Africa
Equatorial Guinea,1.6508,10.2679,21/03/2020,6,0,0,6,Africa
Eritrea,15.1794,39.7823,21/03/2020,1,0,0,1,Africa
Eswatini,-26.5225,31.4659,21/03/2020,1,0,0,1,Africa
Ethiopia,9.145,40.4897,21/03/2020,9,0,0,9,Africa
Gabon,-0.8037,11.6094,21/03/2020,4,1,0,3,Africa
Gambia,13.4432,-15.3101,21/03/2020,1,0,0,1,Africa
Ghana,7.9465,-1.0232,21/03/2020,19,1,0,18,Africa
Guinea,9.9456,-9.6966,21/03/2020,2,0,0,2,Africa
Kenya,-0.0236,37.9062,21/03/2020,7,0,0,7,Africa
Liberia,6.428055,-9.429499,21/03/2020,3,0,0,3,Africa
Madagascar,-18.766947,46.869107,21/03/2020,3,0,0,3,Africa
Mauritania,21.0079,-10.9408,21/03/2020,2,0,0,2,Africa
Mauritius,-20.348404,57.552152,21/03/2020,14,1,0,13,Africa
Namibia,-22.9576,18.4904,21/03/2020,3,0,0,3,Africa
Niger,17.607789,8.081666,21/03/2020,1,0,0,1,Africa
Nigeria,9.082,8.6753,21/03/2020,22,0,1,21,Africa
Rwanda,-1.9403,29.8739,21/03/2020,17,0,0,17,Africa
Senegal,14.4974,-14.4524,21/03/2020,47,0,5,42,Africa
Seychelles,-4.6796,55.492,21/03/2020,7,0,0,7,Africa
South Africa,-30.5595,22.9375,21/03/2020,240,0,0,240,Africa
Tanzania,-6.369028,34.888822,21/03/2020,6,0,0,6,Africa
Togo,8.6195,0.8248,21/03/2020,16,0,1,15,Africa
Uganda,1.373333,32.290275,21/03/2020,1,0,0,1,Africa
Zambia,-13.133897,27.849332,21/03/2020,2,0,0,2,Africa
Zimbabwe,-19.015438,29.154857,21/03/2020,3,0,0,3,Africa
Mozambique,-18.665695,35.529562,21/03/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,21/03/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,21/03/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,21/03/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,21/03/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,21/03/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,21/03/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,21/03/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,21/03/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,21/03/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,21/03/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,21/03/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,22/03/2020,201,17,65,119,Africa
Angola,-11.2027,17.8739,22/03/2020,2,0,0,2,Africa
Benin,9.3077,2.3158,22/03/2020,2,0,0,2,Africa
Burkina Faso,12.2383,-1.5616,22/03/2020,75,4,5,66,Africa
Cabo Verde,16.5388,-23.0418,22/03/2020,3,0,0,3,Africa
Cameroon,3.848,11.5021,22/03/2020,40,0,0,40,Africa
Central African Republic,6.6111,20.9394,22/03/2020,3,0,0,3,Africa
Chad,15.4542,18.7322,22/03/2020,1,0,0,1,Africa
Congo (Brazzaville),-0.228,15.8277,22/03/2020,3,0,0,3,Africa
Congo (Kinshasa),-4.0383,21.7587,22/03/2020,30,1,0,29,Africa
Cote d'Ivoire,7.54,-5.5471,22/03/2020,14,0,1,13,Africa
Equatorial Guinea,1.6508,10.2679,22/03/2020,6,0,0,6,Africa
Eritrea,15.1794,39.7823,22/03/2020,1,0,0,1,Africa
Eswatini,-26.5225,31.4659,22/03/2020,4,0,0,4,Africa
Ethiopia,9.145,40.4897,22/03/2020,11,0,4,7,Africa
Gabon,-0.8037,11.6094,22/03/2020,5,1,0,4,Africa
Gambia,13.4432,-15.3101,22/03/2020,1,0,0,1,Africa
Ghana,7.9465,-1.0232,22/03/2020,23,1,0,22,Africa
Guinea,9.9456,-9.6966,22/03/2020,2,0,0,2,Africa
Kenya,-0.0236,37.9062,22/03/2020,15,0,0,15,Africa
Liberia,6.428055,-9.429499,22/03/2020,3,0,0,3,Africa
Madagascar,-18.766947,46.869107,22/03/2020,3,0,0,3,Africa
Mauritania,21.0079,-10.9408,22/03/2020,2,0,0,2,Africa
Mauritius,-20.348404,57.552152,22/03/2020,28,2,0,26,Africa
Namibia,-22.9576,18.4904,22/03/2020,3,0,0,3,Africa
Niger,17.607789,8.081666,22/03/2020,2,0,0,2,Africa
Nigeria,9.082,8.6753,22/03/2020,30,0,2,28,Africa
Rwanda,-1.9403,29.8739,22/03/2020,19,0,0,19,Africa
Senegal,14.4974,-14.4524,22/03/2020,67,0,5,62,Africa
Seychelles,-4.6796,55.492,22/03/2020,7,0,0,7,Africa
South Africa,-30.5595,22.9375,22/03/2020,274,0,0,274,Africa
Tanzania,-6.369028,34.888822,22/03/2020,12,0,0,12,Africa
Togo,8.6195,0.8248,22/03/2020,16,0,1,15,Africa
Uganda,1.373333,32.290275,22/03/2020,1,0,0,1,Africa
Zambia,-13.133897,27.849332,22/03/2020,3,0,0,3,Africa
Zimbabwe,-19.015438,29.154857,22/03/2020,3,0,0,3,Africa
Mozambique,-18.665695,35.529562,22/03/2020,1,0,0,1,Africa
Guinea-Bissau,11.8037,-15.1804,22/03/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,22/03/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,22/03/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,22/03/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,22/03/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,22/03/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,22/03/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,22/03/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,22/03/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,22/03/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,22/03/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,23/03/2020,230,17,65,148,Africa
Angola,-11.2027,17.8739,23/03/2020,3,0,0,3,Africa
Benin,9.3077,2.3158,23/03/2020,5,0,0,5,Africa
Burkina Faso,12.2383,-1.5616,23/03/2020,99,4,5,90,Africa
Cabo Verde,16.5388,-23.0418,23/03/2020,3,0,0,3,Africa
Cameroon,3.848,11.5021,23/03/2020,56,0,0,56,Africa
Central African Republic,6.6111,20.9394,23/03/2020,3,0,0,3,Africa
Chad,15.4542,18.7322,23/03/2020,1,0,0,1,Africa
Congo (Brazzaville),-0.228,15.8277,23/03/2020,4,0,0,4,Africa
Congo (Kinshasa),-4.0383,21.7587,23/03/2020,36,1,0,35,Africa
Cote d'Ivoire,7.54,-5.5471,23/03/2020,25,0,1,24,Africa
Equatorial Guinea,1.6508,10.2679,23/03/2020,9,0,0,9,Africa
Eritrea,15.1794,39.7823,23/03/2020,1,0,0,1,Africa
Eswatini,-26.5225,31.4659,23/03/2020,4,0,0,4,Africa
Ethiopia,9.145,40.4897,23/03/2020,11,0,4,7,Africa
Gabon,-0.8037,11.6094,23/03/2020,5,1,0,4,Africa
Gambia,13.4432,-15.3101,23/03/2020,2,1,0,1,Africa
Ghana,7.9465,-1.0232,23/03/2020,27,2,0,25,Africa
Guinea,9.9456,-9.6966,23/03/2020,4,0,0,4,Africa
Kenya,-0.0236,37.9062,23/03/2020,16,0,0,16,Africa
Liberia,6.428055,-9.429499,23/03/2020,3,0,0,3,Africa
Madagascar,-18.766947,46.869107,23/03/2020,12,0,0,12,Africa
Mauritania,21.0079,-10.9408,23/03/2020,2,0,0,2,Africa
Mauritius,-20.348404,57.552152,23/03/2020,36,2,0,34,Africa
Namibia,-22.9576,18.4904,23/03/2020,4,0,0,4,Africa
Niger,17.607789,8.081666,23/03/2020,3,0,0,3,Africa
Nigeria,9.082,8.6753,23/03/2020,40,1,2,37,Africa
Rwanda,-1.9403,29.8739,23/03/2020,36,0,0,36,Africa
